avg_mean_log_return_20d,std_mean_log_return_20d,avg_volatility_20d,positive_return_ratio_20d,Original_Market_Regime
-0.0011995782,0.0027574846,0.0136631625,0.46377456,1
-0.0012021685,0.0034588682,0.017507724,0.47129875,1
-0.00041591268,0.0039681476,0.018529681,0.49079415,1
-0.00030914156,0.0031803353,0.013522108,0.49270967,1
-0.0051235133,0.0035850222,0.022437273,0.4177869,1
-0.0007792504,0.0034738611,0.018191265,0.48529264,1
-0.0041749026,0.0038300809,0.0190441,0.4012492,1
-0.0019855963,0.00451189,0.020225545,0.4684487,1
-0.0009966557,0.0029758671,0.0178913,0.48165542,1
-0.0025466373,0.003914426,0.019256841,0.45450184,1
0.00034779732,0.002368315,0.011915123,0.51349276,2
0.0031283149,0.0033086757,0.021209627,0.56090003,2
0.001143349,0.0031245835,0.013925965,0.557584,2
0.002972418,0.0032147,0.0125,0.6164096,2
0.0014213914,0.0036148375,0.013722666,0.5767421,2
7.789462e-05,0.0023754155,0.0146138845,0.5108093,2
0.0009711611,0.0029787915,0.014398644,0.5334217,2
0.0006153431,0.0027594855,0.01640136,0.5188225,2
0.0006205385,0.0028315566,0.014251909,0.52585155,2
0.00089370675,0.002420252,0.0140641425,0.53679293,2
0.0020681974,0.003412429,0.015573905,0.5645911,2
0.00086189795,0.0036851524,0.015605357,0.5184129,2
-0.00012418049,0.0029301457,0.013421071,0.5078974,2
0.00074286666,0.0021908688,0.011476243,0.5352206,2
0.0013798618,0.0027595973,0.014948592,0.5473084,2
0.0017616466,0.0024036353,0.0142056085,0.567522,2
0.0017541854,0.0025959706,0.016747762,0.5622095,2
0.00064254296,0.0025443586,0.014925678,0.5296977,2
0.0012701546,0.0033860137,0.018740775,0.51564807,2
0.0035955738,0.00283747,0.012358093,0.642584,2
0.0023625237,0.0027736335,0.014615496,0.59050983,2
0.00043997346,0.0022462374,0.012351927,0.5158628,2
0.0010201521,0.0031465297,0.015456414,0.5303065,2
0.0016080375,0.0031786119,0.015437598,0.552805,2
0.00067603786,0.0028606756,0.013697171,0.53024113,2
0.0006386136,0.0026955635,0.012960269,0.5275603,2
0.0016684897,0.0033582214,0.012782868,0.5891848,2
0.0014017945,0.0032320155,0.014431841,0.5499937,2
0.00081139745,0.0025701255,0.016477713,0.5332758,2
0.0020718228,0.0030809718,0.013316283,0.585446,2
0.002000157,0.002713235,0.012818051,0.58831704,2
0.0016743533,0.0024827558,0.01743872,0.56226766,2
0.000510876,0.0025648272,0.014337312,0.52410704,2
0.0008017704,0.0029527512,0.013847016,0.53414434,2
0.0009055422,0.00277636,0.015750656,0.5317548,2
0.00095427723,0.0024823933,0.014988028,0.5394911,2
0.0008147691,0.002560565,0.012791578,0.5314294,2
0.0005024105,0.0021002847,0.012327264,0.52196985,2
0.0019876605,0.003054922,0.015180475,0.5622548,2
0.0022074669,0.002719386,0.013585713,0.5880465,2
0.0006034745,0.0024735515,0.01233646,0.52547234,2
0.00079599937,0.0032202543,0.014544749,0.52960205,2
0.0028688738,0.0024877274,0.016044144,0.5940377,2
0.0008704246,0.003389728,0.015064789,0.5290201,2
0.00055491086,0.0028179784,0.011727042,0.5365281,2
0.0015813197,0.002312375,0.013873367,0.56312996,2
0.00066305697,0.0029077998,0.0129679525,0.537505,2
0.0028853072,0.003106247,0.016070694,0.5863991,2
0.00068661163,0.0023148481,0.014057922,0.53227466,2
0.00014235146,0.0031084602,0.017484494,0.5011655,2
0.0007743574,0.0026870111,0.013978598,0.5308094,2
0.00092718063,0.0030813375,0.013925166,0.5440047,2
0.0003140573,0.0027809935,0.015987433,0.513032,2
0.002880419,0.0028615668,0.020441856,0.5783022,2
0.0012328147,0.0019544412,0.012267253,0.5529914,2
0.0013778661,0.0033002237,0.015059867,0.53988266,2
0.00062046456,0.0022596754,0.015793711,0.53271306,2
0.0003687079,0.003042967,0.01839826,0.50633013,2
0.0007377001,0.0031899936,0.0134942,0.5425943,2
0.00016869497,0.002571281,0.016378086,0.5115012,2
0.0036496238,0.0038375556,0.01847842,0.5755925,2
0.0012373693,0.0022329919,0.0137680555,0.5506565,2
0.0022174523,0.0027952192,0.013245459,0.5945462,2
0.0016092397,0.003355304,0.016899075,0.5306791,2
0.0009082413,0.0023026841,0.012729604,0.53791314,2
0.0009869417,0.0029960854,0.013112825,0.5575628,2
0.00094986515,0.0020307433,0.015832637,0.5460076,2
0.0013365648,0.0023024704,0.01391312,0.5532618,2
0.0010658131,0.0030465683,0.01436031,0.5404978,2
0.0019386157,0.003243683,0.014605868,0.5672849,2
0.00060249155,0.0024092356,0.010907187,0.5427147,2
0.0008635139,0.002472419,0.012656051,0.53461134,2
0.0009399423,0.0022830346,0.015056665,0.53880787,2
0.0004077571,0.0030729412,0.012486585,0.5337564,2
0.0017861397,0.0023441382,0.014121937,0.56825674,2
0.003332147,0.0035990882,0.015634656,0.5937977,2
0.001539743,0.003424727,0.01406617,0.57232946,2
0.0014786542,0.0033603127,0.01338653,0.583025,2
0.0007108097,0.0022863185,0.017561372,0.53717685,2
0.0004988395,0.0025966684,0.012100682,0.5210666,2
0.0026726818,0.0026992029,0.013542196,0.60518634,2
0.0017234628,0.003379266,0.013787777,0.5731109,2
0.001056534,0.0034128816,0.014445622,0.54593855,2
0.00062646746,0.0028618702,0.016561674,0.51730686,2
0.00047023434,0.0024529286,0.011931774,0.5168496,2
0.0011442681,0.003396799,0.015669588,0.5324781,2
0.0024307878,0.0028946227,0.017394098,0.5674831,2
0.0007041131,0.0027403927,0.012597421,0.5354996,2
0.0014490805,0.0028686256,0.016263928,0.54521775,2
0.0023750616,0.0036599203,0.012195858,0.61224836,2
0.0023678339,0.0015720178,0.012983698,0.5966473,2
0.0023958362,0.002434499,0.013732069,0.5921336,2
0.0006673242,0.0022936296,0.014626106,0.5314153,2
0.0009659962,0.003091033,0.015684549,0.5254222,2
6.535785e-05,0.0028699017,0.01207513,0.5153345,2
0.0020317403,0.0027464856,0.01755079,0.56146497,2
0.00053369306,0.0035891926,0.0145399,0.5194339,2
0.0013570723,0.0025347094,0.013028002,0.5612625,2
0.002423498,0.0034834647,0.016349506,0.5598428,2
0.0013642362,0.00330965,0.014222121,0.54789406,2
0.00071120646,0.0039242473,0.015785415,0.51011455,2
0.00093424367,0.0026996129,0.0134201795,0.5369536,2
0.0014730742,0.0025863282,0.012439409,0.5734174,2
0.00075710256,0.0035782172,0.014156524,0.54207325,2
0.0032067446,0.0034112444,0.016289681,0.5847777,2
0.0013548406,0.0025835237,0.013714497,0.5545087,2
0.00033172374,0.0025074852,0.01241049,0.5165561,2
0.00060573354,0.0024989082,0.011630517,0.5338026,2
0.0013158919,0.0024605126,0.013738542,0.5542341,2
0.0020966616,0.0021721465,0.015869834,0.57668054,2
0.0010043958,0.0029424457,0.016087618,0.52813435,2
0.00062616024,0.0025080156,0.013120309,0.5257471,2
0.00086372235,0.0029035038,0.013808111,0.5361976,2
0.00043509222,0.0024217372,0.012660642,0.5163153,2
0.00045266605,0.0027742242,0.013250969,0.5222604,2
0.0008351978,0.0032281424,0.020227555,0.5075746,2
0.00012426169,0.0026792956,0.01413009,0.5146246,2
0.001438542,0.0021372514,0.014721535,0.5566218,2
0.002958447,0.0033737365,0.01426952,0.5968729,2
0.0001751722,0.0030665349,0.0149641,0.50724393,2
0.0014368673,0.003308228,0.014953383,0.559559,2
0.0017006915,0.0022709128,0.013076881,0.57065433,2
0.0010563723,0.0033289685,0.01328711,0.56987983,2
0.00043191898,0.0021291117,0.011538978,0.51783365,2
0.0016788306,0.003059544,0.015729843,0.54578525,2
0.00047499136,0.003023707,0.015559026,0.51705956,2
0.0008822176,0.0027463583,0.014840284,0.5319945,2
0.0019065243,0.0029647145,0.013784697,0.57310015,2
0.00077788054,0.0020479383,0.013230276,0.535625,2
0.00019916528,0.002473162,0.015033965,0.5146927,2
0.0026527839,0.0029492304,0.016123107,0.58865976,2
0.0013623663,0.0039642965,0.014800871,0.56019366,2
0.0011655788,0.0033543692,0.014948164,0.5364926,2
0.0010087489,0.0028261135,0.012274762,0.5640218,2
0.0030153105,0.0035368465,0.01530354,0.5880487,2
0.0014549997,0.003112139,0.014435567,0.5507352,2
0.0013727245,0.0030334617,0.01442156,0.547263,2
0.0009640747,0.0027811385,0.014613573,0.53619885,2
0.0009047997,0.0030019972,0.018019605,0.5229048,2
0.00047797812,0.0018625528,0.0130717475,0.5245689,2
0.0013950426,0.002913677,0.014348671,0.550939,2
0.0019834272,0.0030554323,0.014224861,0.57607365,2
0.0016829028,0.0031903612,0.015068682,0.570385,2
0.00013720346,0.002823362,0.013816171,0.50972146,2
0.0006730536,0.0023622215,0.012075613,0.52628714,2
0.002122518,0.003044674,0.013505098,0.583331,2
0.0024393946,0.0032812809,0.017363971,0.561157,2
0.000182391,0.0029554446,0.0143041015,0.5153746,2
0.0014046131,0.0027600029,0.014557737,0.5546908,2
0.000992216,0.0018282839,0.012181212,0.54405314,2
0.0011642185,0.0020004942,0.011582513,0.55586517,2
0.0017458252,0.0029233138,0.016254513,0.55220914,2
0.000780204,0.0030787943,0.013155048,0.55117,2
0.0017191095,0.0028612537,0.01377635,0.56975836,2
0.0012228679,0.003337666,0.015676651,0.526315,2
-0.0005852625,0.0024458258,0.011296169,0.487307,2
6.152744e-05,0.0033283222,0.012840826,0.52001864,2
0.0025779346,0.0033162192,0.01729189,0.55936426,2
0.0015887803,0.0032760943,0.01483238,0.54797757,2
0.001037871,0.0027199772,0.015563488,0.5356532,2
0.00087391364,0.0030911837,0.015413445,0.5263698,2
0.0006537482,0.0027417296,0.015030154,0.5204142,2
0.0021511123,0.0024953634,0.016441036,0.57454807,2
0.0005863252,0.0032100808,0.013127156,0.53783333,2
0.0019332957,0.0033432483,0.019443918,0.5329183,2
0.0018699662,0.0032058554,0.01421627,0.5695221,2
0.0017367478,0.0033984391,0.01227526,0.5957168,2
0.0007323484,0.0038996735,0.015084719,0.5303591,2
0.0028617708,0.0029431786,0.017005753,0.58535296,2
0.0008066146,0.0026946026,0.0137353735,0.53230363,2
0.0004810978,0.002237567,0.014175918,0.518135,2
0.00067061215,0.0021063646,0.011814825,0.5288046,2
0.00012901294,0.0023233918,0.012707978,0.5101901,2
0.00067733385,0.0035193998,0.01500374,0.524744,2
0.0015759144,0.0033464974,0.014196493,0.5595603,2
5.6173267e-05,0.0031885183,0.01924752,0.49263945,2
0.0016637682,0.002248068,0.012259288,0.57855964,2
0.00047058545,0.003327552,0.014187924,0.5257688,2
0.00031709546,0.0023231972,0.013059737,0.5183556,2
0.0038802756,0.0033999532,0.014814672,0.62087625,2
0.00084592606,0.0033471785,0.018640287,0.50710857,2
0.00046705085,0.0038008527,0.013144378,0.54934555,2
0.0017888759,0.0025317015,0.014313821,0.5683806,2
0.0018368368,0.0028304202,0.01682767,0.5560398,2
0.0012091077,0.003285456,0.015203408,0.5316435,2
0.00066904735,0.0020488917,0.013196062,0.5309593,2
0.0012662105,0.002489837,0.013103078,0.552743,2
0.00045281826,0.0022761272,0.013055126,0.51818746,2
0.001826622,0.0032459553,0.016542552,0.5423058,2
0.00074887136,0.0021449765,0.012734498,0.5324389,2
0.0019050787,0.0024672917,0.016304446,0.56745714,2
0.00060650107,0.002839196,0.016385136,0.52054024,2
0.0013815141,0.0033059083,0.017244099,0.5251217,2
0.0004037711,0.0031485779,0.01321021,0.527804,2
0.00029844648,0.0027151078,0.015228099,0.5103766,2
0.0006410676,0.002685874,0.011270416,0.5490522,2
0.002565096,0.0029589778,0.014181294,0.58989745,2
0.0009825624,0.0018299723,0.011647272,0.54404575,2
0.0016377324,0.0035517593,0.015634371,0.5426002,2
0.0018670353,0.0036906626,0.01848583,0.5250491,2
6.208577e-05,0.0025669495,0.011440342,0.5059316,2
-0.00027546383,0.0017119879,0.011946345,0.48994786,2
2.066636e-05,0.0026397659,0.010555356,0.5138785,2
0.00041570034,0.003390479,0.012930048,0.5435204,2
0.0025774133,0.002642442,0.015450331,0.58911633,2
0.0005365199,0.003400025,0.013538012,0.53922254,2
0.0013268513,0.0021419835,0.013372761,0.5547972,2
0.0027158062,0.0030764865,0.016339546,0.57565856,2
0.0013149575,0.0035576907,0.015573169,0.5371454,2
0.0019381959,0.0031432854,0.012594039,0.5955788,2
0.0021136315,0.0030454304,0.013053829,0.5890393,2
0.0009922101,0.0027656925,0.013840307,0.53826714,2
0.0002888442,0.0031798268,0.012336483,0.5355679,2
0.0019960671,0.0026090308,0.016483782,0.5677313,2
0.002078205,0.003414083,0.015714495,0.5556114,2
0.0020075566,0.0024875866,0.017883088,0.5715378,2
0.0010781204,0.003338374,0.015024512,0.5397185,2
0.0023577055,0.0022823468,0.01591158,0.58560264,2
5.9120903e-05,0.0020417788,0.014355441,0.511588,2
0.0010913506,0.0032622488,0.01309842,0.5732448,2
0.00029522247,0.0025044659,0.010879877,0.52059907,2
0.0004941799,0.0032858404,0.015379207,0.51564723,2
0.0011093565,0.0025868062,0.014992782,0.5377511,2
0.0009848498,0.0020424512,0.014385084,0.54317546,2
0.0030008527,0.0023572142,0.011853901,0.6252466,2
0.0021729327,0.0030552289,0.014078466,0.5775331,2
0.00093826867,0.002578947,0.015735453,0.5364039,2
0.0019186285,0.0028118617,0.01885856,0.55664194,2
0.0009769266,0.00324616,0.012928363,0.57186675,2
0.00053614454,0.0038898636,0.01644435,0.5034675,2
0.00094597234,0.0035938865,0.015138224,0.53315675,2
0.00092028745,0.0025739858,0.01452742,0.5351459,2
0.001305781,0.0030816223,0.014711241,0.5406627,2
0.00081686024,0.0026898482,0.013957502,0.5337092,2
0.0020733092,0.002565744,0.016004814,0.57167345,2
0.0012716048,0.002861672,0.0131392805,0.5657857,2
0.00075708,0.002793354,0.013761794,0.5319914,2
0.00026330163,0.002512011,0.010637099,0.52232856,2
0.0023886925,0.0030490358,0.013873208,0.59360385,2
0.0008643519,0.002565375,0.013712217,0.5341727,2
0.0009932193,0.0034060255,0.014304784,0.5465191,2
0.00050078577,0.0026583583,0.014492164,0.52425236,2
0.00029803903,0.0023525017,0.014870586,0.51834893,2
0.00084178295,0.0015611356,0.014084743,0.54099685,2
0.0008807024,0.002975091,0.014559302,0.53093857,2
0.001349664,0.0028281603,0.015044982,0.54496795,2
0.0008346952,0.0021803365,0.013382565,0.5365162,2
0.0007380387,0.001956308,0.011934088,0.53389645,2
0.0022010747,0.0028830282,0.018028792,0.56163,2
0.000891674,0.0022824022,0.01808793,0.54151565,2
0.00047391022,0.0023957405,0.012949127,0.51727253,2
0.0014544657,0.0033833662,0.014823555,0.5413357,2
0.0015762304,0.0033706815,0.015971307,0.5427266,2
-0.00017253033,0.0022941004,0.013964839,0.5005682,2
0.0020784654,0.0031261127,0.0130131375,0.6008474,2
8.3026905e-05,0.0029487931,0.012011342,0.51853496,2
0.00044128185,0.0027428516,0.015527666,0.5141663,2
0.0033436664,0.0038225716,0.013774396,0.61329806,2
0.0003444863,0.0027427517,0.015833559,0.51465446,2
0.0015544748,0.0026083626,0.014338168,0.5590354,2
0.0007998997,0.003065669,0.014717048,0.5262229,2
0.00076297094,0.0026048552,0.012564266,0.53160846,2
0.00043794213,0.00255568,0.014907905,0.5191183,2
0.0005894477,0.0026838693,0.011968578,0.53310233,2
0.0006533304,0.0025097737,0.014437119,0.52597547,2
-0.00013909108,0.0028916297,0.011357106,0.51038784,2
0.0031020297,0.0034486433,0.017045498,0.5748998,2
0.002052452,0.0030304317,0.0148180425,0.5740191,2
0.0022363844,0.0034055854,0.014130609,0.58184505,2
0.0017785163,0.0023520503,0.013801211,0.56930846,2
0.000121671554,0.0028475889,0.0122831715,0.51555526,2
0.0007790973,0.0033309641,0.0153865395,0.5241168,2
0.001663746,0.0029477968,0.013131552,0.58034796,2
0.00087113475,0.0026600168,0.01701391,0.53295344,2
0.0014709051,0.0030343102,0.0139545025,0.5655989,2
0.0005684667,0.0029746378,0.0130754355,0.5318202,2
0.0016126954,0.0035564015,0.015510729,0.55018216,2
0.0015379376,0.003050876,0.018177863,0.537293,2
0.00088133686,0.0038154288,0.014382673,0.5473526,2
0.0012280039,0.0033508108,0.01270455,0.58482885,2
0.00094162073,0.0023501301,0.014532575,0.53829205,2
-0.00031881177,0.0025949248,0.013740993,0.50217444,2
0.0010060124,0.0022220707,0.012808876,0.54267573,2
0.0011395913,0.0027043526,0.016320426,0.5403568,2
0.00041921143,0.002770598,0.011625742,0.53231233,2
5.0945055e-05,0.0028252483,0.011683243,0.51377445,2
0.0015515928,0.002020714,0.016116556,0.5621022,2
0.0024131485,0.0034595397,0.013844679,0.5902867,2
0.0018879478,0.0028364,0.01461452,0.567773,2
0.0012810159,0.0031537637,0.014761615,0.5520216,2
0.001804054,0.00346194,0.015585449,0.5453938,2
0.00068031467,0.0030027167,0.016040135,0.52138495,2
0.00024229681,0.0030061149,0.0120892655,0.52983326,2
0.0008588835,0.0035807379,0.013898786,0.53876597,2
0.0017217849,0.0029432145,0.015609427,0.55092144,2
0.0009658154,0.0029467638,0.013887326,0.5412364,2
0.0015555173,0.003244754,0.016878657,0.5387687,2
0.00053181394,0.0021302232,0.011935962,0.52250355,2
-0.0005197672,0.0031775087,0.01569677,0.4823383,2
0.0019975805,0.0020964374,0.012101683,0.5910487,2
0.00050692394,0.0039474824,0.015066901,0.5248028,2
0.0017058501,0.0023883895,0.013280298,0.5722374,2
0.001523436,0.0024442244,0.014565928,0.5587275,2
-5.5710938e-05,0.0017989125,0.012142361,0.501271,2
0.0012228485,0.0035026916,0.011530312,0.59930515,2
0.0007221684,0.0034787208,0.013231265,0.55927086,2
0.0018501591,0.0020416204,0.01300917,0.5762693,2
0.002288689,0.0032049143,0.014798103,0.5740996,2
0.0023399796,0.002575224,0.013515392,0.5958515,2
0.002119867,0.0033609266,0.017601788,0.5407321,2
0.0011274427,0.0022652303,0.013832004,0.5459421,2
0.0010471967,0.002888801,0.016264932,0.5318659,2
-0.00026168095,0.0028526033,0.012839829,0.5027312,2
0.00088597054,0.0031745443,0.013940011,0.54370064,2
0.0022496933,0.0021340975,0.015238533,0.58515996,2
0.0015550379,0.0030789413,0.016559465,0.5381931,2
0.0007198593,0.0033939714,0.014254071,0.5359022,2
0.001038815,0.0032899708,0.015066764,0.5255197,2
0.0032929825,0.0029346705,0.012904403,0.62556696,2
0.0010692644,0.0031500622,0.015841912,0.52508724,2
0.0017152688,0.0029535384,0.013696783,0.5713201,2
0.0007925518,0.0026511918,0.013711579,0.53109133,2
0.0004992747,0.0024965762,0.015286074,0.52314454,2
0.0018187541,0.0028846464,0.013118561,0.58109385,2
0.003101813,0.0022640596,0.015314504,0.61000246,2
0.001359284,0.0033687537,0.014105461,0.56523645,2
0.002699269,0.003468146,0.015963048,0.5743334,2
0.002007611,0.003434267,0.01818369,0.53582984,2
0.0008562563,0.0025542432,0.013055303,0.53280497,2
0.00029848763,0.002099272,0.012211818,0.5106833,2
0.0014148044,0.002662626,0.017341517,0.5505623,2
0.0011377715,0.002334844,0.012773096,0.5467261,2
0.0014043723,0.0035590273,0.016716126,0.5255038,2
0.0010278065,0.00332159,0.014159805,0.54980314,2
0.0009679142,0.0031097198,0.013794406,0.54927796,2
0.00096570665,0.0033353234,0.0131881125,0.5692943,2
0.0010017805,0.0037072042,0.015650941,0.5237926,2
0.00079348776,0.0026162076,0.014297582,0.53394514,2
0.00055173546,0.0032484916,0.014170472,0.52753043,2
0.00082687463,0.0030494544,0.015176091,0.52472717,2
0.0013852258,0.002135231,0.017525276,0.5578537,2
0.0004252617,0.0025939867,0.015627297,0.5197101,2
0.0014278791,0.0031103827,0.014339837,0.5505483,2
-2.6130969e-05,0.0026251613,0.014358026,0.5087004,2
0.0014854671,0.0034196875,0.013615094,0.56474715,2
0.0023814884,0.0030759007,0.01607269,0.5666015,2
0.00074232684,0.00191994,0.013280533,0.53575194,2
0.0021229037,0.0026316906,0.0162984,0.57091343,2
0.0002700351,0.002336598,0.013248619,0.51080996,2
0.0005007218,0.0021642395,0.012976797,0.51997733,2
0.0008160571,0.003047191,0.016513878,0.52190286,2
0.0007329857,0.002830168,0.012144462,0.54798406,2
0.00045129444,0.002648646,0.013718104,0.5229961,2
0.0004955348,0.0020632937,0.012648926,0.52153426,2
0.0008669361,0.0023254615,0.014155668,0.53911686,2
0.0006633721,0.0019017633,0.01225409,0.5305945,2
0.001305848,0.0024717064,0.013389393,0.5546167,2
0.0013971052,0.0029327294,0.01389697,0.56187296,2
0.0008114961,0.0029172006,0.014492454,0.52866495,2
0.00048467555,0.0029194704,0.0139804585,0.52151227,2
0.002085035,0.0033567224,0.012655042,0.59400666,2
0.0012889424,0.0031870147,0.01350997,0.561964,2
0.0015243611,0.0028034174,0.013282817,0.5715303,2
0.00083108566,0.0035559295,0.01344641,0.55941534,2
0.003117508,0.0028399087,0.016491367,0.5933693,2
0.0017025222,0.0037541443,0.013700046,0.5863895,2
0.001693984,0.0030034988,0.017801406,0.5427066,2
0.0020902143,0.0031018383,0.018080005,0.5483426,2
0.0010519051,0.0030160162,0.013079836,0.561831,2
0.0008077523,0.0029005173,0.012839176,0.5476298,2
0.0010781982,0.0022203897,0.013611636,0.546205,2
0.002015017,0.0022032848,0.0136939585,0.57850736,2
0.0005905696,0.0025573445,0.013794756,0.52491057,2
0.0010307323,0.003530148,0.015129966,0.533092,2
0.0025235785,0.0029241361,0.017011007,0.5696385,2
0.0012365412,0.003204298,0.017984852,0.52359474,2
0.0009306537,0.0027542787,0.016219592,0.5340856,2
0.002859347,0.003485805,0.015190239,0.586,2
0.0014103737,0.0021598402,0.013040098,0.559261,2
0.0011003788,0.0027139427,0.013859278,0.5425223,2
0.00084923935,0.002463775,0.013253203,0.5425611,2
0.001833355,0.0029384713,0.013404951,0.57746744,2
0.0009783605,0.002585182,0.014920934,0.536327,2
0.0009647182,0.0028167327,0.017682439,0.5293091,2
0.0015374222,0.0027974404,0.015613334,0.55260724,2
0.0007316948,0.0025981702,0.011947825,0.5419884,2
0.0021087502,0.0029868353,0.014981629,0.57415223,2
0.00052049727,0.0025563452,0.015119185,0.52303773,2
0.0010116248,0.002876258,0.013437345,0.54880226,2
0.000424199,0.002194569,0.014484041,0.5197738,2
0.0026592552,0.002968472,0.017434575,0.5687804,2
0.0013055857,0.0025181458,0.016298782,0.55132264,2
0.0006096067,0.0023385317,0.013196852,0.5266653,2
0.0010818242,0.0026340534,0.01608752,0.5421182,2
0.00065806974,0.0023448037,0.013401929,0.52766764,2
0.0011948926,0.003016799,0.015158547,0.5364076,2
0.0022995595,0.0033547734,0.013596872,0.5888128,2
0.0012059456,0.0030951893,0.014157782,0.56189317,2
0.002765809,0.0025912968,0.016962705,0.5875744,2
0.0021733926,0.0033717388,0.012976775,0.59158975,2
0.0016925947,0.0029716766,0.013687694,0.5707319,2
0.0019255376,0.0025638193,0.013925207,0.57539433,2
0.0026886244,0.0033525927,0.01956592,0.55126005,2
0.0011081259,0.0036820504,0.012775323,0.59413415,2
0.0016812242,0.0019299862,0.014172947,0.5664034,2
0.00044621245,0.003243206,0.014246214,0.5226683,2
0.0025703625,0.002857757,0.016941417,0.5745608,2
0.00033934883,0.0015724362,0.0099763125,0.518645,2
0.0009236036,0.0015481889,0.011230812,0.5424315,2
0.0019322281,0.0025245615,0.014689774,0.5711158,2
0.0014174166,0.0025532213,0.0132965585,0.56053483,2
0.00087105343,0.0027687675,0.016486114,0.5297403,2
0.0020013826,0.0028651785,0.018575178,0.55796313,2
0.0017898654,0.0030971447,0.014427077,0.5751433,2
0.0007831065,0.0021061786,0.012653617,0.5360264,2
0.0007844512,0.0029829717,0.015672391,0.5251632,2
0.00241426,0.0024994614,0.0148965465,0.5843752,2
0.0006797249,0.0023290361,0.011949992,0.5295929,2
0.0010959131,0.0030945367,0.016836308,0.52615947,2
0.00053410267,0.0029005066,0.0123126265,0.5393204,2
0.0015509299,0.002461583,0.013785524,0.56087565,2
0.00014293831,0.0026337241,0.013648043,0.51440626,2
0.00157571,0.0023745515,0.012942902,0.56547076,2
0.0020771192,0.0031304592,0.01493702,0.58035225,2
0.0004953774,0.0028661576,0.01254458,0.5306304,2
0.0010566233,0.0019855169,0.012720677,0.54607457,2
0.00056059903,0.0022097887,0.011483199,0.52305204,2
0.0018502873,0.00340701,0.01640996,0.54146177,2
0.003074298,0.0027794326,0.011978959,0.6239953,2
0.0031229071,0.0024222753,0.015887074,0.6031572,2
0.0014660652,0.0037572864,0.015521172,0.5400293,2
0.0014042399,0.0030895327,0.013346468,0.5746572,2
0.00070458616,0.0024213989,0.014706971,0.53149974,2
0.0007355121,0.0029318898,0.01695998,0.5225114,2
0.00032873332,0.0034819108,0.014323341,0.5220961,2
0.0017056979,0.0020960425,0.013501762,0.57018155,2
0.0011592685,0.0024090414,0.011843685,0.5595323,2
0.002311557,0.0019227982,0.015283918,0.58959204,2
0.0011060304,0.0033951562,0.014592218,0.5480799,2
0.00074046646,0.0029339453,0.013913571,0.53204453,2
0.0013076451,0.0024348425,0.015384141,0.55108434,2
0.0023248093,0.0029257706,0.01406902,0.5847405,2
0.0007917618,0.0027131669,0.012979028,0.5339067,2
0.0006661164,0.002619333,0.012561934,0.53061944,2
0.001515194,0.002522397,0.012257449,0.5720665,2
0.0005585904,0.0031391457,0.013776499,0.52995634,2
0.00026916582,0.002624249,0.0135076,0.51709384,2
0.0017972558,0.0032271713,0.014820869,0.5575084,2
0.0004618525,0.0020095387,0.012192183,0.52090734,2
0.00055827387,0.0023986439,0.012088349,0.5231921,2
0.00041513852,0.0031600394,0.013290532,0.5282652,2
0.0008945672,0.0022772194,0.014698799,0.5406338,2
0.00087423954,0.0023471252,0.013220383,0.53597265,2
0.001962016,0.0038714698,0.012996241,0.6144681,2
0.0011014116,0.0028659864,0.019856546,0.53063786,2
0.0003437803,0.0027881046,0.013266527,0.5155991,2
0.0005946352,0.0019161283,0.014622785,0.52942705,2
0.0007214464,0.0028393755,0.01347942,0.53119516,2
0.00017559945,0.0020233006,0.012116812,0.50455004,2
0.0021588458,0.0025817687,0.015373504,0.5724356,2
0.0005672677,0.002323633,0.013868629,0.52255523,2
0.0005886441,0.0035107427,0.015213486,0.520485,2
0.0026097798,0.002717372,0.012715301,0.60557556,2
0.0015808907,0.0031851307,0.01791198,0.5328647,2
0.0013004353,0.0027937684,0.014064475,0.5534656,2
-7.297405e-05,0.0020441755,0.014133459,0.50727814,2
0.0017791061,0.002811372,0.014908491,0.56235826,2
0.0026273574,0.00318135,0.013674448,0.59459454,2
0.0016199718,0.0019653828,0.017058263,0.56517893,2
0.00028529574,0.001695603,0.010982685,0.51507604,2
0.001340194,0.0024217956,0.015518159,0.55046684,2
0.0035331743,0.002293243,0.017054794,0.6154398,2
0.00019525443,0.0027857537,0.0145117985,0.5146517,2
0.0010439083,0.0022752495,0.015932811,0.5459377,2
0.0011118437,0.0028350237,0.013045339,0.553276,2
0.0012406252,0.002770764,0.016875837,0.54018766,2
0.0014128225,0.0022476877,0.01378265,0.5573126,2
0.00072084577,0.002695935,0.012655699,0.5334094,2
0.0007633254,0.002669191,0.013472796,0.5326902,2
0.0019942883,0.002967268,0.013951188,0.5747715,2
0.00058501185,0.0024583663,0.011206027,0.53367597,2
0.0014479167,0.002986453,0.018973004,0.5362967,2
0.0009980258,0.0025311075,0.0143835135,0.54053974,2
0.0018740934,0.002347249,0.016352655,0.566005,2
0.0027381964,0.003309941,0.01599532,0.5806718,2
0.000581719,0.0037405477,0.013347557,0.55803496,2
0.0023512132,0.0025174196,0.01593054,0.58360434,2
0.0007821312,0.0023516263,0.013298379,0.53214306,2
0.0030112548,0.0027280694,0.01681056,0.5899587,2
0.0011221294,0.0021989564,0.012057859,0.55382574,2
0.0011152484,0.003312292,0.017704517,0.5167919,2
0.0012986957,0.0019439979,0.014512019,0.5547433,2
